Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,year,month,week,day_of_week,day_of_year,is_weekend,lag_1,lag_2,lag_4,roll_mean_4,roll_std_4,roll_mean_8
33,2012-11-05,295841.84,0,81.02,4.186,131.1453333,7.396,2012,11,45,0,310,0,297753.49,282552.58,286082.76,290873.55000000005,7157.690148276667,285701.01
33,2012-12-10,291781.15,0,79.64,4.468,131.1083333,6.895,2012,12,50,0,345,0,295841.84,297753.49,287346.29,291982.265,6761.724721393476,287684.6575
34,2010-05-03,918295.79,0,42.65,2.654,126.5782857,9.521,2010,5,18,0,123,0,956228.96,966187.51,964356.74,960556.1174999999,34223.64517306058,946368.5425
34,2010-05-11,972292.31,0,52.43,2.699,126.4912903,10.21,2010,5,19,1,131,0,918295.79,956228.96,1001512.21,953251.1425,24225.742020425765,959691.4425
34,2010-06-08,987435.35,0,73.8,2.64,126.0854516,9.816,2010,6,23,1,159,0,972292.31,918295.79,966187.51,958563.1025,29715.329890267436,960692.27875
34,2010-07-05,953495.48,0,57.39,2.836,126.2898,9.593,2010,7,27,0,186,0,987435.35,972292.31,956228.96,957879.7325,29818.154927419997,964975.54375
34,2010-08-10,931710.67,0,65.21,2.645,126.2791667,10.21,2010,8,32,1,222,0,953495.48,987435.35,918295.79,961233.4525,24085.32517778452,960894.785
34,2010-09-04,950684.2,0,51.26,2.773,126.6019032,9.593,2010,9,35,5,247,1,931710.67,953495.48,972292.31,955831.425,23184.545581193277,954541.28375
34,2010-09-07,911210.81,0,75.0,2.637,126.1518,9.816,2010,9,36,1,250,0,950684.2,931710.67,987435.35,936775.29,19597.751099203295,947669.19625
34,2010-10-09,932240.96,1,72.61,2.574,126.1145806,9.816,2010,10,40,5,282,1,911210.81,950684.2,953495.48,931461.66,16127.329643022831,944670.69625
34,2010-10-12,1086661.02,0,41.93,2.86,126.7934,10.21,2010,10,41,1,285,0,932240.96,911210.81,931710.67,970199.2475,79298.27421701999,965716.3500000001
34,2010-11-06,954681.56,0,80.84,2.668,126.1119032,9.593,2010,11,44,5,310,1,1086661.02,932240.96,950684.2,971198.5875,78994.96968387943,963515.00625
34,2010-12-02,994610.99,1,36.13,2.573,126.4962581,9.521,2010,12,48,3,336,0,954681.56,1086661.02,911210.81,992048.6325000001,68145.25011937255,964411.96125
34,2010-12-03,921247.88,0,42.26,2.704,126.6042857,9.521,2010,12,48,4,337,0,994610.99,954681.56,932240.96,989300.3625,71500.35490406772,960381.0112500001
34,2010-12-11,979730.78,0,47.2,2.741,126.5461613,10.21,2010,12,49,5,345,1,921247.88,994610.99,1086661.02,962567.8025,32098.09172936648,966383.525
34,2011-01-04,884233.67,0,55.46,3.521,128.7199355,10.581,2011,1,1,1,4,0,979730.78,921247.88,954681.56,944955.8300000001,51394.486313858506,958077.2087500001
34,2011-01-07,911106.22,0,81.96,3.504,129.0894,10.641,2011,1,1,4,7,0,884233.67,979730.78,994610.99,924079.6375,40253.69216910177,958064.135
34,2011-02-09,926455.64,0,78.24,3.533,129.3259355,10.641,2011,2,6,2,40,0,911106.22,884233.67,921247.88,925381.5775,40215.774459040396,957340.97
34,2011-02-12,988742.08,0,39.75,3.176,129.8459667,10.148,2011,2,6,5,43,1,926455.64,911106.22,979730.78,927634.4025000001,44318.3262648956,945101.1025
34,2011-03-06,947229.24,0,74.64,3.683,129.0490323,10.581,2011,3,9,6,65,1,988742.08,926455.64,884233.67,943383.295,33667.81719473289,944169.5625
34,2011-04-02,971932.87,0,23.82,2.996,127.7195806,10.398,2011,4,13,5,92,1,947229.24,988742.08,911106.22,958589.9575,27379.213943812996,941334.7975
34,2011-04-03,963910.81,0,46.21,3.305,128.26475,10.398,2011,4,13,6,93,1,971932.87,947229.24,926455.64,967953.75,17261.119495820596,946667.66375
34,2011-04-11,992621.93,0,48.04,3.322,129.8051935,10.148,2011,4,15,0,101,0,963910.81,971932.87,988742.08,968923.7124999999,18854.17610738511,948279.0575
34,2011-05-08,942236.45,0,76.71,3.662,129.1846452,10.641,2011,5,18,6,128,1,992621.93,963910.81,947229.24,967675.515,20830.80831172504,955529.405
34,2011-06-05,965853.58,0,54.4,3.866,129.0444333,10.581,2011,6,22,6,156,1,942236.45,992621.93,971932.87,966155.6925,20637.527779764638,962372.825
34,2011-07-01,900646.94,0,24.5,2.98,127.1917742,10.398,2011,7,26,4,182,0,965853.58,942236.45,963910.81,950339.725,39002.13884479017,959146.7375
34,2011-07-10,954069.45,0,60.42,3.299,129.6938,10.148,2011,7,27,6,191,1,900646.94,965853.58,992621.93,940701.6049999999,28390.450646774658,954812.6587500001
34,2011-08-04,975479.83,0,58.59,3.605,128.8238065,10.581,2011,8,31,3,216,0,954069.45,900646.94,942236.45,949012.45,33411.28387387191,958343.9824999999
34,2011-08-07,926934.57,0,80.84,3.469,129.1125,10.641,2011,8,31,6,219,1,975479.83,954069.45,965853.58,939282.6974999999,32527.313963671702,952719.195
34,2011-09-09,930506.14,1,70.05,3.554,129.3686129,10.641,2011,9,36,4,252,0,926934.57,975479.83,900646.94,946747.4974999999,22623.672770395642,948543.6112500001
34,2011-09-12,1084243.91,0,24.69,3.153,129.8555333,10.148,2011,9,37,0,255,0,930506.14,926934.57,954069.45,979291.1125,73373.01198158818,959996.3587499999
34,2011-10-06,943912.77,0,74.57,3.64,129.0357097,10.581,2011,10,40,3,279,0,1084243.91,930506.14,975479.83,971399.3474999999,75583.90059230525,960205.89875
34,2011-11-02,1015654.6,1,28.66,3.033,127.859129,10.398,2011,11,44,2,306,0,943912.77,1084243.91,926934.57,993579.355,71068.92919590216,966431.02625
34,2011-11-03,943951.67,0,45.87,3.461,128.3995,10.398,2011,11,44,3,307,0,1015654.6,943912.77,930506.14,996940.7375,67309.87839818225,971844.1174999999
34,2011-11-11,991570.02,0,41.04,3.286,129.8167097,10.148,2011,11,45,4,315,0,943951.67,1015654.6,1084243.91,973772.2649999999,35831.770799581835,976531.68875
34,2011-12-08,956251.18,0,80.23,3.617,129.2015806,10.641,2011,12,49,3,342,0,991570.02,943951.67,943912.77,976856.8675,32807.96287230419,974128.1074999999
34,2012-01-06,977062.44,0,70.41,3.483,130.9592258,9.575,2012,1,1,4,6,0,956251.18,991570.02,1015654.6,967208.8275,21225.19566487178,980394.09125
34,2012-02-03,990263.7,0,42.74,3.619,130.6457931,9.653,2012,2,5,4,34,0,977062.44,956251.18,943951.67,978786.835,16390.622658169515,987863.7862499999
34,2012-03-02,939367.14,0,38.64,3.354,130.3496774,9.653,2012,3,9,4,62,0,990263.7,977062.44,991570.02,965736.115,22473.50216323435,969754.1900000001
34,2012-03-08,973250.41,0,78.93,3.374,130.737871,9.285,2012,3,10,3,68,0,939367.14,990263.7,956251.18,969985.9225,21675.11692153988,973421.395
34,2012-04-05,991104.4,0,65.04,3.747,131.136,9.575,2012,4,14,3,96,0,973250.41,939367.14,977062.44,973496.4125000001,24194.01380863369,970352.62
34,2012-05-10,968896.68,0,65.41,3.62,131.0756667,8.839,2012,5,19,3,131,0,991104.4,973250.41,990263.7,968154.6575,21462.596422310125,973470.7462500001
34,2012-06-01,953844.85,0,36.39,3.158,130.1575161,9.653,2012,6,22,4,153,0,968896.68,991104.4,939367.14,971774.0850000001,15335.987531773124,968755.1
34,2012-06-04,1091020.37,0,54.42,3.864,131.0375484,9.575,2012,6,23,0,156,0,953844.85,968896.68,973250.41,1001216.5750000001,61794.37304997732,985601.24875
34,2012-06-07,1007867.68,0,77.95,3.187,130.7196333,9.285,2012,6,23,3,159,0,1091020.37,953844.85,991104.4,1005407.3950000001,61447.4378291997,989451.9037499999
34,2012-07-09,976415.56,1,78.26,3.709,130.9325484,9.285,2012,7,28,0,191,0,1007867.68,1091020.37,968896.68,1007287.1150000001,60057.538092128736,987720.8862500001
34,2012-08-06,999511.29,0,75.35,3.433,130.8896774,9.575,2012,8,32,0,219,0,976415.56,1007867.68,953844.85,1018703.7250000001,50012.51668530741,995238.905
34,2012-09-03,976393.43,0,42.7,3.667,130.7413793,9.653,2012,9,36,0,247,0,999511.29,976415.56,1091020.37,990046.99,16118.16316131771,995631.7825
34,2012-10-02,1047658.09,1,36.7,3.411,130.3849032,9.653,2012,10,40,1,276,0,976393.43,999511.29,1007867.68,999994.5925,33590.81332857957,1002700.99375
34,2012-10-08,1004523.59,0,78.26,3.476,130.7561613,9.285,2012,10,41,0,282,0,1047658.09,976393.43,976415.56,1007021.6,29732.439788470983,1007154.3574999999
34,2012-11-05,949625.52,0,61.92,3.685,131.1453333,9.575,2012,11,45,0,310,0,1004523.59,1047658.09,999511.29,994550.1575,41903.90458446658,1006626.94125
34,2012-12-10,948613.39,0,59.94,3.603,131.1083333,8.839,2012,12,50,0,345,0,949625.52,1004523.59,976393.43,987605.1475000001,47803.064258516744,988826.06875
35,2010-05-03,1162610.27,0,38.07,2.777,135.5732602,9.262,2010,5,18,0,123,0,1230613.5,1282378.71,948660.79,1164550.34,130840.82384559127,1101663.86375
35,2010-05-11,843755.12,0,45.91,2.917,136.7862258,8.763,2010,5,19,1,131,0,1162610.27,1230613.5,982598.88,1129839.4,196927.91025293278,1110750.1025
35,2010-06-08,1180183.39,0,77.45,2.784,136.4741118,8.861,2010,6,23,1,159,0,843755.12,1162610.27,1282378.71,1104290.5699999998,176065.43375132798,1109578.4675
35,2010-07-05,1182099.88,0,69.02,2.966,135.962,9.051,2010,7,27,0,186,0,1180183.39,843755.12,1230613.5,1092162.165,165836.79138804396,1101612.5675
35,2010-08-10,874615.32,0,57.78,2.764,136.6277321,8.763,2010,8,32,1,222,0,1182099.88,1180183.39,1162610.27,1020163.4274999999,186309.729213329,1092356.88375
35,2010-09-04,1198014.97,0,62.62,2.869,135.7856359,9.051,2010,9,35,5,247,1,874615.32,1182099.88,843755.12,1108728.39,156279.89365530614,1119283.895
35,2010-09-07,1268766.76,0,82.69,2.793,136.3962643,8.861,2010,9,36,1,250,0,1198014.97,874615.32,1180183.39,1130874.2325,174942.77632972744,1117582.4012499999
35,2010-10-09,961685.98,1,70.38,2.699,136.6212085,8.861,2010,10,40,5,282,1,1268766.76,1198014.97,1182099.88,1075770.7575,187678.76008734186,1083966.46125
35,2010-10-12,1108580.19,0,30.83,3.109,136.5255714,8.763,2010,10,41,1,285,0,961685.98,1268766.76,874615.32,1134261.975,132410.988580244,1077212.70125
35,2010-11-06,1160412.71,0,68.9,2.809,136.2874263,9.051,2010,11,44,5,310,1,1108580.19,961685.98,1198014.97,1124861.41,127624.37563763151,1116794.9
35,2010-12-02,1168815.31,1,29.81,2.773,135.4113076,9.262,2010,12,48,3,336,0,1160412.71,1108580.19,1268766.76,1099873.5475,95898.49885512234,1115373.89
35,2010-12-03,1150344.39,0,45.98,2.818,135.6270013,9.262,2010,12,48,4,337,0,1168815.31,1160412.71,961685.98,1147038.15,26727.44820815274,1111404.4537499999
35,2010-12-11,870914.69,0,45.9,2.931,136.8349032,8.763,2010,12,49,5,345,1,1150344.39,1168815.31,1108580.19,1087621.775,144668.58385704196,1110941.875
35,2011-01-04,762620.94,0,37.27,3.638,137.9558929,8.512,2011,1,1,1,4,0,870914.69,1150344.39,1160412.71,988173.8325,202940.423875412,1056517.6212499999
35,2011-01-07,874453.88,0,73.76,3.748,139.36375,8.684,2011,1,1,4,7,0,762620.94,870914.69,1168815.31,914583.4749999999,165522.57475795018,1007228.51125
35,2011-02-09,813486.55,0,71.44,3.703,140.196985,8.684,2011,2,6,2,40,0,874453.88,762620.94,1150344.39,830369.015,53110.72199959754,988703.5824999999
35,2011-02-12,903606.03,0,50.55,3.452,140.4307857,8.745,2011,2,6,5,43,1,813486.55,874453.88,870914.69,838541.85,63020.56291695938,963081.8125
35,2011-03-06,955466.84,0,74.17,3.922,138.7694608,8.512,2011,3,9,6,65,1,903606.03,813486.55,762620.94,886753.325,59230.78443872693,937463.57875
35,2011-04-02,747577.05,0,28.7,3.231,137.0542431,8.549,2011,4,13,5,92,1,955466.84,903606.03,874453.88,855034.1175,92590.82775584227,884808.7962499999
35,2011-04-03,850448.54,0,36.99,3.433,137.5017028,8.549,2011,4,13,6,93,1,747577.05,955466.84,813486.55,864274.615,88830.2953824268,847321.815
35,2011-04-11,653468.75,0,44.46,3.551,140.4279758,8.745,2011,4,15,0,101,0,850448.54,747577.05,903606.03,801740.295,130284.88264086761,820141.0725
35,2011-05-08,826820.71,0,78.14,3.842,139.9896486,8.684,2011,5,18,6,128,1,653468.75,850448.54,955466.84,769578.7625,89035.8950502079,828166.04375
35,2011-06-05,835181.18,0,56.48,4.046,138.4131202,8.512,2011,6,22,6,156,1,826820.71,653468.75,747577.05,791479.795,92525.94726673944,823256.95625
35,2011-07-01,649289.75,0,34.42,3.193,136.7332569,8.549,2011,7,26,4,182,0,835181.18,826820.71,850448.54,741190.0975,103774.81079157774,802732.3562500001
35,2011-07-10,791637.53,0,56.91,3.583,140.43475,8.745,2011,7,27,6,191,1,649289.75,835181.18,653468.75,775732.2925,86380.7265567914,788736.2937500001
35,2011-08-04,813352.41,0,46.87,3.72,138.0638929,8.512,2011,8,31,3,216,0,791637.53,649289.75,826820.71,772365.2175,83953.9314609993,770971.99
35,2011-08-07,827717.85,0,76.87,3.711,139.5442083,8.684,2011,8,31,6,219,1,813352.41,791637.53,835181.18,770499.385,82156.21558851755,780989.59
35,2011-09-09,922440.64,1,70.93,3.738,140.2310173,8.684,2011,9,36,4,252,0,827717.85,813352.41,649289.75,838787.1074999999,57707.4474011652,789988.6024999999
35,2011-09-12,948964.99,0,46.28,3.415,140.4397857,8.745,2011,9,37,0,255,0,922440.64,827717.85,791637.53,878118.9725,67622.8491288686,826925.6325000001
35,2011-10-06,855130.21,0,73.26,3.881,138.8606382,8.512,2011,10,40,3,279,0,948964.99,922440.64,813352.41,888563.4225,56615.60036162644,830464.32
35,2011-11-02,859258.17,1,30.45,3.239,137.1378318,8.549,2011,11,44,2,306,0,855130.21,948964.99,827717.85,896448.5025,46632.94542750003,833473.94375
35,2011-11-03,830601.39,0,43.64,3.582,137.6269617,8.549,2011,11,44,3,307,0,859258.17,855130.21,922440.64,873488.6900000001,51882.989667008325,856137.8987499999
35,2011-11-11,880576.33,0,49.69,3.53,140.4111613,8.745,2011,11,45,4,315,0,830601.39,859258.17,948964.99,856391.525,20492.63628144961,867255.2487499999
35,2011-12-08,819911.89,0,76.67,3.812,140.0859873,8.684,2011,12,49,3,342,0,880576.33,830601.39,855130.21,847586.9450000001,27561.656720824674,868075.1837500001
35,2012-01-06,932195.52,0,73.4,3.742,142.1095438,8.876,2012,1,1,4,6,0,819911.89,880576.33,859258.17,865821.2825,51547.27273052103,881134.8925
35,2012-02-03,766571.1,0,40.07,3.816,141.3875357,8.744,2012,2,5,4,34,0,932195.52,819911.89,830601.39,849813.71,72010.53711567693,861651.2000000001
35,2012-03-02,746901.03,0,42.52,3.617,141.0161924,8.744,2012,3,9,4,62,0,766571.1,932195.52,880576.33,816394.885,83134.35275716908,836393.205
35,2012-03-08,866216.36,0,75.22,3.654,142.1916279,8.839,2012,3,10,3,68,0,746901.03,766571.1,819911.89,827971.0025000001,86924.76802110868,837778.97375
35,2012-04-05,772036.6,0,53.68,3.951,142.0177929,8.876,2012,4,14,3,96,0,866216.36,746901.03,932195.52,787931.2725000001,53294.56916548244,826876.2775
35,2012-05-10,866064.4,0,64.5,3.985,142.8516833,8.665,2012,5,19,3,131,0,772036.6,866216.36,766571.1,812804.5975,62435.92119146967,831309.15375
35,2012-06-01,671708.09,0,35.8,3.422,140.6461359,8.744,2012,6,22,4,153,0,866064.4,772036.6,746901.03,794006.3624999999,92819.14750037983,805200.62375
35,2012-06-04,860293.46,0,48.73,3.996,141.7712396,8.876,2012,6,23,0,156,0,671708.09,866064.4,866216.36,792525.6375,91318.32199877122,810248.32
35,2012-06-07,985479.64,0,82.08,3.475,142.2234298,8.839,2012,6,23,3,159,0,860293.46,671708.09,772036.6,845886.3975,129665.04462138478,816908.835
35,2012-07-09,984833.35,1,76.0,3.911,142.500303,8.839,2012,7,28,0,191,0,985479.64,860293.46,866064.4,875578.635,148112.1864703901,844191.61625
35,2012-08-06,873415.01,0,64.05,3.689,142.1158099,8.876,2012,8,32,0,219,0,984833.35,985479.64,671708.09,926005.365,68512.09407516051,860005.86375
35,2012-09-03,796351.35,0,44.32,3.848,141.4742857,8.744,2012,9,36,0,247,0,873415.01,984833.35,860293.46,910019.8375,92288.82542101017,851272.7375
35,2012-10-02,849779.14,1,37.86,3.64,141.1199827,8.744,2012,10,40,1,276,0,796351.35,873415.01,985479.64,876094.7125,79336.38364511375,860990.555
35,2012-10-08,888368.8,0,78.44,3.722,142.1705634,8.839,2012,10,41,0,282,0,849779.14,796351.35,984833.35,851978.575,40344.33002946682,863778.605
35,2012-11-05,802383.63,0,58.97,3.889,142.0759262,8.876,2012,11,45,0,310,0,888368.8,849779.14,873415.01,834220.73,43288.8302931495,880113.0475
35,2012-12-10,873643.14,0,55.4,4.0,142.9376167,8.665,2012,12,50,0,345,0,802383.63,888368.8,796351.35,853543.6775,37631.10306081034,881781.7575000001
36,2010-05-03,480203.43,0,51.33,2.574,210.1092746,8.554,2010,5,18,0,123,0,467546.74,471088.88,431294.45,444776.285,56591.81901514886,437849.25375000003
36,2010-05-11,405860.37,0,62.72,2.655,210.7202444,8.476,2010,5,19,1,131,0,480203.43,467546.74,360266.09,456174.855,33964.038469630854,435810.61625
36,2010-06-08,467442.94,0,85.49,2.573,210.2614925,8.36,2010,6,23,1,159,0,405860.37,480203.43,471088.88,455263.37,33475.79277500582,439744.38125
36,2010-07-05,489372.02,0,75.56,2.786,209.1215867,8.464,2010,7,27,0,186,0,467442.94,405860.37,467546.74,460719.69,37662.179173282915,446634.365
36,2010-08-10,444351.61,0,66.34,2.595,210.5144398,8.476,2010,8,32,1,222,0,489372.02,467442.94,480203.43,451756.735,35694.4388264806,448266.51
36,2010-09-04,453016.91,0,68.54,2.743,209.400638,8.464,2010,9,35,5,247,1,444351.61,489372.02,405860.37,463545.87,19676.176746144884,459860.3625
36,2010-09-07,471713.59,0,81.74,2.596,209.8708867,8.36,2010,9,36,1,250,0,453016.91,444351.61,467442.94,464613.5325,20070.04963118322,459938.45125000004
36,2010-10-09,434471.38,1,80.58,2.513,210.2641156,8.36,2010,10,40,5,282,1,471713.59,453016.91,489372.02,450888.3725,15816.312913546732,455804.03125
36,2010-10-12,404545.03,0,51.83,2.813,210.2372494,8.476,2010,10,41,1,285,0,434471.38,471713.59,444351.61,440936.72750000004,28631.581862251784,446346.73125
36,2010-11-06,467711.18,0,82.3,2.615,210.2135668,8.464,2010,11,44,5,310,1,404545.03,434471.38,453016.91,444610.295,31497.420764975344,454078.0825
36,2010-12-02,469563.7,1,46.11,2.539,209.9970208,8.554,2010,12,48,3,336,0,467711.18,404545.03,471713.59,444072.8225,30893.31566872071,454343.17750000005
36,2010-12-03,441434.2,0,61.96,2.619,210.1413607,8.554,2010,12,48,4,337,0,469563.7,467711.18,434471.38,445813.52749999997,30363.603618204215,448350.95
36,2010-12-11,425804.8,0,61.97,2.705,210.7667944,8.476,2010,12,49,5,345,1,441434.2,469563.7,404545.03,451128.47,21214.076373945656,446032.59875
36,2011-01-04,385672.11,0,67.31,3.529,213.5776701,8.3,2011,1,1,1,4,0,425804.8,441434.2,467711.18,430618.7025,35009.796967363734,437614.49875
36,2011-01-07,354270.77,0,85.33,3.502,213.9324122,8.177,2011,1,1,4,7,0,385672.11,425804.8,469563.7,401795.47000000003,39438.7148659852,422934.14625
36,2011-02-09,350276.29,0,87.5,3.481,214.5516896,8.177,2011,2,6,2,40,0,354270.77,385672.11,441434.2,379005.99250000005,34984.723065022474,412409.76
36,2011-02-12,293350.51,0,53.57,3.164,217.4229206,7.716,2011,2,6,5,43,1,350276.29,354270.77,425804.8,345892.42000000004,38438.22363153505,398510.445
36,2011-03-06,373703.95,0,82.96,3.69,214.0162805,8.3,2011,3,9,6,65,1,293350.51,350276.29,385672.11,342900.38,34581.97680315621,386759.54125
36,2011-04-02,417521.7,0,46.68,2.98,211.3333753,8.395,2011,4,13,5,92,1,373703.95,293350.51,354270.77,358713.1125,51725.63823407163,380254.29125
36,2011-04-03,402579.84,0,64.55,3.282,212.576205,8.395,2011,4,13,6,93,1,417521.7,373703.95,350276.29,371789.00000000006,55364.90893510759,375397.49625
36,2011-04-11,313387.11,0,58.97,3.287,216.5634344,7.716,2011,4,15,0,101,0,402579.84,417521.7,293350.51,376798.15,46020.41985677033,361345.285
36,2011-05-08,381017.75,0,86.71,3.652,214.2972939,8.177,2011,5,18,6,128,1,313387.11,402579.84,373703.95,378626.6,46001.794038530934,360763.49
36,2011-06-05,393401.4,0,69.56,3.917,214.5240376,8.3,2011,6,22,6,156,1,381017.75,313387.11,417521.7,372596.525,40449.614160902966,365654.81875
36,2011-07-01,384659.85,0,54.11,2.942,210.1842358,8.395,2011,7,26,4,182,0,393401.4,381017.75,402579.84,368116.52749999997,36854.474981853244,369952.76375
36,2011-07-10,346137.87,0,71.2,3.262,215.7831333,7.716,2011,7,27,6,191,1,384659.85,393401.4,313387.11,376304.2175,20771.42391229461,376551.18375
36,2011-08-04,428727.61,0,69.39,3.645,213.8116658,8.3,2011,8,31,3,216,0,346137.87,384659.85,381017.75,388231.6825,33918.004861274516,383429.14125
36,2011-08-07,377464.62,0,84.71,3.44,214.0245556,8.177,2011,8,31,6,219,1,428727.61,346137.87,393401.4,384247.4875,34044.096786204245,378422.00625
36,2011-09-09,352960.64,1,77.94,3.499,214.6155376,8.177,2011,9,36,4,252,0,377464.62,428727.61,384659.85,376322.685,37436.56137595152,372219.60625
36,2011-09-12,312298.37,0,50.64,3.147,217.6645878,7.716,2011,9,37,0,255,0,352960.64,377464.62,346137.87,367862.81,48669.63563160183,372083.51375
36,2011-10-06,374182.04,0,82.41,3.633,213.7917147,8.3,2011,10,40,3,279,0,312298.37,352960.64,428727.61,354226.4175,29987.799100274882,371229.05
36,2011-11-02,401501.2,1,41.16,3.009,211.6985093,8.395,2011,11,44,2,306,0,374182.04,312298.37,377464.62,360235.5625,37630.909259554806,372241.525
36,2011-11-03,407506.78,0,59.15,3.448,212.8611313,8.395,2011,11,44,3,307,0,401501.2,374182.04,352960.64,373872.09750000003,43535.72921340564,375097.39125
36,2011-11-11,328498.92,0,63.5,3.254,216.7217373,7.716,2011,11,45,4,315,0,407506.78,401501.2,312298.37,377922.235,35999.37970556145,372892.52249999996
36,2011-12-08,380188.69,0,87.64,3.608,214.3602701,8.177,2011,12,49,3,342,0,328498.92,407506.78,374182.04,379423.89749999996,35916.5412965899,366825.15750000003
36,2012-01-06,306005.53,0,80.74,3.567,220.4322099,6.989,2012,1,1,4,6,0,380188.69,328498.92,401501.2,355549.98,46522.3511502098,357892.77125
36,2012-02-03,315396.72,0,64.54,3.619,219.5340975,7.244,2012,2,5,4,34,0,306005.53,380188.69,407506.78,332522.46499999997,33089.25759072973,353197.28125
36,2012-03-02,310982.87,0,61.33,3.421,218.8619099,7.244,2012,3,9,4,62,0,315396.72,306005.53,328498.92,328143.4525,34908.2566174698,353032.84375
36,2012-03-08,304989.97,0,85.56,3.404,220.6319358,6.623,2012,3,10,3,68,0,310982.87,315396.72,380188.69,309343.7725,4810.553441832661,344383.835
36,2012-04-05,312467.52,0,77.17,3.835,220.3545033,6.989,2012,4,14,3,96,0,304989.97,310982.87,306005.53,310959.27,4381.737859765559,333254.625
36,2012-05-10,277137.86,0,73.57,3.611,221.8533396,6.228,2012,5,19,3,131,0,312467.52,304989.97,315396.72,301394.555,16491.01371227994,316958.51
36,2012-06-01,329467.82,0,57.18,3.129,218.4062876,7.244,2012,6,22,4,153,0,277137.86,312467.52,310982.87,306015.7925,21806.8007654431,317079.62250000006
36,2012-06-04,331026.11,0,73.95,3.934,220.1204125,6.989,2012,6,23,0,156,0,329467.82,277137.86,304989.97,312524.8275,25043.98265715464,310934.3
36,2012-06-07,306578.89,0,81.52,3.232,220.567112,6.623,2012,6,23,3,159,0,331026.11,329467.82,312467.52,311052.67,25220.92451240115,311005.97
36,2012-07-09,293728.57,1,84.19,3.697,221.1181142,6.623,2012,7,28,0,191,0,306578.89,331026.11,277137.86,315200.34750000003,18160.233925426048,308297.45125
36,2012-08-06,338273.38,0,81.5,3.513,220.4357073,6.989,2012,8,32,0,219,0,293728.57,306578.89,329467.82,317401.7375,20807.06509944788,311708.765
36,2012-09-03,318674.93,0,63.19,3.647,219.7437314,7.244,2012,9,36,0,247,0,338273.38,293728.57,331026.11,314313.9425,18944.317137628947,313419.385
36,2012-10-02,335741.9,1,54.49,3.462,218.9551002,7.244,2012,10,40,1,276,0,318674.93,338273.38,306578.89,321604.695,20521.26939553376,316328.6825
36,2012-10-08,298947.51,0,84.41,3.49,220.6404663,6.623,2012,10,41,0,282,0,335741.9,318674.93,293728.57,322909.43,18191.82825922959,319054.88875000004
36,2012-11-05,330518.34,0,76.55,3.764,220.4075581,6.989,2012,11,45,0,310,0,298947.51,335741.9,338273.38,320970.67000000004,16326.228761057202,319186.20375
36,2012-12-10,300236.85,0,71.28,3.576,222.0510793,6.228,2012,12,50,0,345,0,330518.34,298947.51,318674.93,316361.15,19487.32415185417,315337.54625
37,2010-05-03,519255.68,0,51.33,2.625,210.1092746,8.554,2010,5,18,0,123,0,536006.73,479195.02,510427.53,510667.6425,23891.241721490514,515182.28250000003
37,2010-05-11,539683.42,0,62.72,2.689,210.7202444,8.476,2010,5,19,1,131,0,519255.68,536006.73,508213.14,518535.2125,27692.781391375094,516407.96875
37,2010-06-08,508576.62,0,85.49,2.627,210.2614925,8.36,2010,6,23,1,159,0,539683.42,519255.68,479195.02,525880.6125,14564.4960729334,512456.33375000005
37,2010-07-05,543234.77,0,75.56,2.835,209.1215867,8.464,2010,7,27,0,186,0,508576.62,539683.42,536006.73,527687.6225,16552.35153410815,518074.11375
37,2010-08-10,524483.65,0,66.34,2.633,210.5144398,8.476,2010,8,32,1,222,0,543234.77,508576.62,519255.68,528994.615,15856.39609961126,519831.12875000003
37,2010-09-04,513327.55,0,68.54,2.77,209.400638,8.464,2010,9,35,5,247,1,524483.65,543234.77,539683.42,522405.6475,15403.725678389994,520470.43
37,2010-09-07,502456.04,0,81.74,2.642,209.8708867,8.36,2010,9,36,1,250,0,513327.55,524483.65,508576.62,520875.50250000006,17408.846000903042,523378.0575
37,2010-10-09,510296.07,1,80.58,2.565,210.2641156,8.36,2010,10,40,5,282,1,502456.04,513327.55,543234.77,512640.8275,9127.829546912548,520164.22500000003
37,2010-10-12,511207.52,0,51.83,2.843,210.2372494,8.476,2010,10,41,1,285,0,510296.07,502456.04,524483.65,509321.795,4750.081942847309,519158.205
37,2010-11-06,481915.11,0,82.3,2.668,210.2135668,8.464,2010,11,44,5,310,1,511207.52,510296.07,513327.55,501468.685,13614.756678840406,511937.16625
37,2010-12-02,529852.7,1,46.11,2.548,209.9970208,8.554,2010,12,48,3,336,0,481915.11,511207.52,502456.04,508317.85000000003,19774.714419407675,514596.67625
37,2010-12-03,513015.35,0,61.96,2.667,210.1413607,8.554,2010,12,48,4,337,0,529852.7,481915.11,510296.07,508997.67000000004,19911.659248284574,510819.24874999997
37,2010-12-11,517546.69,0,61.97,2.728,210.7667944,8.476,2010,12,49,5,345,1,513015.35,529852.7,511207.52,510582.4625,20392.63395546756,509952.12875
37,2011-01-04,534578.78,0,67.31,3.524,213.5776701,8.3,2011,1,1,1,4,0,517546.69,513015.35,481915.11,523748.38,10136.060685483311,512608.53250000003
37,2011-01-07,517021.3,0,85.33,3.524,213.9324122,8.177,2011,1,1,4,7,0,534578.78,517546.69,529852.7,520540.53,9575.121493283155,514429.19
